title,platform,developer,genre,rating,release_date,summary,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg
Patapon,PlayStation 4,Sony Interactive Entertainment,"['Action', 'Rhythm', 'Music']",E,"Aug  1, 2017",,72,Mixed or average reviews,11,16,2,5.5,Mixed or average reviews,22,7,21
Patapon 2 Remastered,PlayStation 4,SCE Japan Studio,"['Action', 'General']",E,"Jan 30, 2020",,75,Generally favorable reviews,22,18,0,6.4,Mixed or average reviews,48,9,25
Path of Exile,PlayStation 4,Grinding Gear Games,"['Role-Playing', 'Action RPG']",M,"Mar 26, 2019",,0,No score yet,1,0,0,6.9,Mixed or average reviews,46,11,20
Path of Exile: Blight,PlayStation 4,Grinding Gear Games,"['Role-Playing', 'Action RPG']",M,"Sep  9, 2019",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Path of Exile: Conquerors of the Atlas,PlayStation 4,Grinding Gear Games,"['Role-Playing', 'Action RPG']",M,"Dec 13, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Path of Exile: Delirium,PlayStation 4,Grinding Gear Games,"['Role-Playing', 'Action RPG']",,"Mar 18, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Path of Exile: Harvest,PlayStation 4,Grinding Gear Games,"['Role-Playing', 'Action RPG']",,"Jun 24, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Path of Exile: Lake of Kalandra,PlayStation 4,Grinding Gear Games,"['Role-Playing', 'Action RPG']",,"Aug 24, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Path of Exile: Siege of the Atlas,PlayStation 4,Grinding Gear Games,"['Role-Playing', 'Action RPG']",,"Feb  9, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Path of Exile: Synthesis,PlayStation 4,Grinding Gear Games,"['Role-Playing', 'Action RPG']",M,"Mar  8, 2019",,0,No score yet,0,0,0,tbd,No user score yet,2,0,0
Path of Sin: Greed,PlayStation 4,Artifex Mundi,"['Puzzle', 'Hidden Object']",T,"Aug 20, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Path of Titans,PlayStation 4,Alderon Games,"['Role-Playing', 'Action Adventure', 'Survival', 'Massively Multiplayer']",,"Jul 27, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Path to Mnemosyne,PlayStation 4,DevilishGames,"['Adventure', 'General']",T,"Apr 16, 2019",,0,No score yet,0,1,0,tbd,No user score yet,0,1,1
Pathfinder: Kingmaker - Definitive Edition,PlayStation 4,Owlcat Games,"['Role-Playing', 'Action RPG', 'Western-Style']",T,"Aug 18, 2020",,74,Mixed or average reviews,9,8,0,5.1,Mixed or average reviews,17,11,20
Pathfinder: Wrath of the Righteous,PlayStation 4,Owlcat Games,"['Role-Playing', 'Action RPG']",M,"Sep 29, 2022",,80,Generally favorable reviews,4,1,0,6.8,Mixed or average reviews,10,0,5
Pathfinder: Wrath of the Righteous - Inevitable Excess,PlayStation 4,Owlcat Games,"['Role-Playing', 'Action RPG']",M,"Sep 29, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pathologic 2,PlayStation 4,Ice-Pick Lodge,"['Action Adventure', 'Survival']",M,"Mar  6, 2020",,73,Mixed or average reviews,2,2,0,7.7,Generally favorable reviews,26,3,6
Pato Box,PlayStation 4,Bromio,"['Sports', 'Individual', 'Combat', 'Boxing / Martial Arts']",T,"Aug 28, 2018",,71,Mixed or average reviews,2,2,0,tbd,No user score yet,1,0,1
PAW Patrol Mighty Pups Save Adventure Bay,PlayStation 4,Drakhar Studio,"['Action', 'General', 'Platformer', '3D']",E,"Nov  6, 2020",,0,No score yet,0,1,0,tbd,No user score yet,1,1,0
PAW Patrol The Movie: Adventure City Calls,PlayStation 4,Drakhar Studio,"['Action', 'Platformer', '3D']",E,"Aug 13, 2021",,0,No score yet,0,2,0,tbd,No user score yet,1,0,1
PAW Patrol: Grand Prix,PlayStation 4,"3d Clouds, 3DClouds","['Racing', 'Arcade', 'Other']",E,"Sep 30, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
PAW Patrol: Grand Prix - Race in Barkingburg,PlayStation 4,3DClouds,"['Racing', 'Arcade', 'Other']",,"Dec  2, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
PAW Patrol: On a Roll,PlayStation 4,Outright Games,"['Action', 'General', 'Platformer', '2D']",E,"Oct 23, 2018",,0,No score yet,0,2,0,6.3,Mixed or average reviews,9,1,6
Paw Paw Paw,PlayStation 4,Ratalaika Games,"['Action', ""Beat-'Em-Up"", '2D']",T,"Dec  1, 2020",,0,No score yet,1,1,0,tbd,No user score yet,0,1,0
PAWARUMI,PlayStation 4,Manufacture 43,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",E10+,"Feb 11, 2020",,0,No score yet,0,1,0,tbd,No user score yet,1,0,0
Payday 2: Crimewave Edition,PlayStation 4,Overkill Software,"['Action', 'Shooter', 'First-Person', 'General', 'Fantasy', 'Arcade']",M,"Jun 16, 2015",,71,Mixed or average reviews,13,17,0,4.2,Generally unfavorable reviews,43,25,78
Payday 2: The Big Score,PlayStation 4,Overkill Software,"['Action', 'Shooter', 'First-Person', 'Arcade']",M,"Oct 11, 2016",,0,No score yet,0,2,0,tbd,No user score yet,3,0,0
PBA Pro Bowling,PlayStation 4,Farsight Studios,"['Sports', 'Individual', 'Bowling']",E,"Oct 22, 2019",,0,No score yet,0,0,0,5.3,Mixed or average reviews,3,1,3
PBA Pro Bowling 2021,PlayStation 4,Farsight Studios,"['Sports', 'Individual', 'Bowling']",E,"Dec 21, 2020",,0,No score yet,0,0,0,tbd,No user score yet,1,1,0
PBA Pro Bowling 2023,PlayStation 4,Farsight Technologies,"['Sports', 'Individual', 'Bowling']",,"Sep  7, 2022",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
PC Building Simulator,PlayStation 4,Claudiu,"['Simulation', 'Virtual', 'Career']",E,"Aug 13, 2019",,0,No score yet,0,0,0,5.6,Mixed or average reviews,6,1,4
Peaky Blinders: Mastermind,PlayStation 4,FuturLab,"['Adventure', 'Puzzle', 'Action', 'General']",M,"Aug 20, 2020",,64,Mixed or average reviews,6,5,3,5.4,Mixed or average reviews,4,3,3
Peasant Knight,PlayStation 4,Ratalaika Games,"['Action', 'Platformer', '2D']",E,"Mar 19, 2019",,0,No score yet,0,1,0,5.0,Mixed or average reviews,1,5,3
Peggle 2,PlayStation 4,PopCap,"['Miscellaneous', 'Puzzle', 'Action', 'General']",E,"Oct 14, 2014",,72,Mixed or average reviews,1,3,0,7.1,Mixed or average reviews,31,17,6
Penarium,PlayStation 4,Self Made Miracle,"['Action', 'General', 'Platformer', '2D']",T,"Sep 22, 2015",,71,Mixed or average reviews,4,4,0,6.2,Mixed or average reviews,4,0,2
Penguin Wars,PlayStation 4,City Connection,"['Action', 'Arcade']",E,"Sep 25, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
"Penn & Teller VR: Frankly Unfair, Unkind, Unnecessary and Underhanded",PlayStation 4,Gearbox Publishing,"['Miscellaneous', 'Party / Minigame']",T,"Jul  9, 2019",,0,No score yet,0,1,0,tbd,No user score yet,1,0,0
Peppa Pig: World Adventures,PlayStation 4,PETOONS STUDIO SL,"['Adventure', 'General']",E,"Mar 17, 2023",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Perception,PlayStation 4,The Deep End Games,"['Adventure', '3D', 'First-Person']",M,"Jun  6, 2017",,56,Mixed or average reviews,1,17,6,6.1,Mixed or average reviews,12,6,9
Perception: Remastered,PlayStation 4,The Deep End Games,"['Adventure', '3D', 'First-Person']",M,"Sep 27, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Perfect,PlayStation 4,nDreams,"['Simulation', 'Virtual', 'Virtual Life']",E,"Dec 13, 2016",,0,No score yet,1,2,0,3.0,Generally unfavorable reviews,0,3,2
Perfect Angle,PlayStation 4,"Ivanovich Games, Ivanovich Games SL","['Puzzle', 'General']",E,"Feb 28, 2018",,0,No score yet,0,0,0,tbd,No user score yet,1,1,1
Perfect Universe,PlayStation 4,Will Sykes Games,"['Action', 'Miscellaneous', 'General', 'Party / Minigame']",E10+,"May 17, 2016",,56,Mixed or average reviews,0,3,2,tbd,No user score yet,0,3,2
Perils of Baking,PlayStation 4,Lillymo Games,"['Action', 'Platformer', '2D']",E10+,"Jun  5, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,2
Persian Nights 2: The Moonlight Veil,PlayStation 4,Artifex Mundi,"['Puzzle', 'Hidden Object']",,"Dec 11, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,1,0
Persian Nights: Sands of Wonders,PlayStation 4,SoDigital,"['Puzzle', 'Hidden Object']",T,"Aug 17, 2018",,0,No score yet,0,0,0,tbd,No user score yet,2,0,0
Persona 3 Portable,PlayStation 4,Atlus,"['Role-Playing', 'Japanese-Style']",M,"Jan 19, 2023",,80,Generally favorable reviews,13,1,0,6.3,Mixed or average reviews,8,3,5
Persona 3: Dancing in Moonlight,PlayStation 4,Atlus,"['Action', 'Rhythm', 'Music']",T,"Dec  4, 2018",,73,Mixed or average reviews,12,14,0,6.5,Mixed or average reviews,41,16,23
Persona 4 Arena Ultimax,PlayStation 4,Arc System Works,"['Action', 'Fighting', '2D']",T,"Mar 17, 2022",,80,Generally favorable reviews,19,3,0,6.5,Mixed or average reviews,16,3,7
Persona 4 Golden,PlayStation 4,Atlus,"['Role-Playing', 'Japanese-Style']",M,"Jan 19, 2023",,86,Generally favorable reviews,11,0,0,8.7,Generally favorable reviews,21,0,2
Persona 4: Dancing All Night,PlayStation 4,Atlus,"['Action', 'Rhythm', 'Music']",T,"Oct 29, 2018",,0,No score yet,0,0,0,7.4,Mixed or average reviews,10,4,2
Persona 5,PlayStation 4,Atlus,"['Role-Playing', 'Japanese-Style']",M,"Apr  4, 2017",,93,Universal acclaim,97,1,0,8.7,Generally favorable reviews,"4,750",207,547
Persona 5 Royal,PlayStation 4,Atlus,"['Role-Playing', 'Japanese-Style']",M,"Mar 31, 2020",,95,Universal acclaim,70,1,0,8.5,Generally favorable reviews,"3,017",144,444
Persona 5 Strikers,PlayStation 4,Omega Force,"['Role-Playing', 'Action RPG']",M,"Feb 19, 2021",,83,Generally favorable reviews,69,4,0,7.7,Generally favorable reviews,319,49,56
Persona 5: Dancing in Starlight,PlayStation 4,Atlus,"['Action', 'Rhythm', 'Music']",T,"Dec  4, 2018",,72,Mixed or average reviews,13,15,0,6.3,Mixed or average reviews,68,29,39
Persona Dancing: Endless Night Collection,PlayStation 4,Atlus,"['Miscellaneous', 'Compilation']",T,"Dec  4, 2018",,75,Generally favorable reviews,12,7,0,7.0,Mixed or average reviews,17,2,6
Personality and Psychology Premium,PlayStation 4,CrazySoft,"['Miscellaneous', 'Edutainment']",M,"May 31, 2018",,0,No score yet,0,0,0,tbd,No user score yet,1,1,1
Petal Crash,PlayStation 4,Friend & Fairy,"['Puzzle', 'Matching']",E,"Oct 12, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Petite Adventure,PlayStation 4,"Petite Games, Ratalaika Games","['Racing', 'Arcade', 'Automobile']",E10+,"Dec  9, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Petoons Party,PlayStation 4,PETOONS STUDIO SL,"['Miscellaneous', 'Party / Minigame']",E,"Aug 19, 2019",,0,No score yet,0,3,0,3.0,Generally unfavorable reviews,0,1,3
Pets at Work,PlayStation 4,Ratalaika Games,"['Puzzle', 'Action']",,"Feb  3, 2023",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pets No More,PlayStation 4,Purple Tree,"['Miscellaneous', 'Party / Minigame']",E,"Sep 17, 2021",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
PGA Tour 2K21,PlayStation 4,HB Studios Multimedia,"['Sports', 'Individual', 'Golf', 'Sim']",E,"Aug 21, 2020",,76,Generally favorable reviews,28,13,0,6.3,Mixed or average reviews,34,19,21
PGA Tour 2K23,PlayStation 4,HB Studios Multimedia,"['Sports', 'Individual', 'Golf', 'Sim']",E,"Oct 11, 2022",,0,No score yet,0,0,0,tbd,No user score yet,2,0,0
Phantasy Star Online 2,PlayStation 4,Sega,"['Role-Playing', 'Massively Multiplayer']",,"Aug 31, 2022",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
Phantasy Star Online 2: New Genesis,PlayStation 4,Sega,"['Role-Playing', 'Massively Multiplayer']",,"Aug 31, 2022",,0,No score yet,0,0,0,tbd,No user score yet,1,0,1
Phantom Breaker: Battle Grounds Overdrive,PlayStation 4,5pb,"['Action', ""Beat-'Em-Up"", '2D']",E10+,"Jul 23, 2015",,72,Mixed or average reviews,3,2,0,7.0,Mixed or average reviews,5,1,1
Phantom Breaker: Omnia,PlayStation 4,"Rocket Panda Games, GameLoop","['Action', 'Fighting', '2D']",T,"Mar 15, 2022",,68,Mixed or average reviews,1,7,0,tbd,No user score yet,1,0,0
Phantom Doctrine,PlayStation 4,CreativeForge Games,"['Strategy', 'Turn-Based', 'General']",M,"Aug 14, 2018",,73,Mixed or average reviews,10,8,0,7.1,Mixed or average reviews,25,6,8
Phantom Trigger,PlayStation 4,Bread Team,"['Role-Playing', 'Action Adventure', 'Action RPG', 'Linear']",T,"Apr 20, 2018",,0,No score yet,1,0,0,tbd,No user score yet,0,1,2
Phar Lap: Horse Racing Challenge,PlayStation 4,PikPok,"['Sports', 'Individual', 'Horse Racing']",E,"Mar 26, 2019",,0,No score yet,0,0,0,tbd,No user score yet,2,0,0
Pharaonic,PlayStation 4,Milkstone Studios,"['Role-Playing', 'Action RPG']",T,"Jun 28, 2016",,0,No score yet,2,1,0,6.0,Mixed or average reviews,2,3,1
Phlegethon,PlayStation 4,RandomSpin,"['Action', 'Shooter', 'First-Person', 'Arcade']",T,"Jan 21, 2022",,0,No score yet,0,0,1,tbd,No user score yet,2,0,0
Phobos Vector Prime: The First Ring,PlayStation 4,Gunstar Studios,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",,"Oct 16, 2018",,0,No score yet,0,0,1,4.3,Generally unfavorable reviews,0,3,1
Phoenix Point: Behemoth Edition,PlayStation 4,Snapshot Games Inc.,"['Strategy', 'Turn-Based', 'Tactics']",T,"Oct  1, 2021",,72,Mixed or average reviews,4,7,0,6.4,Mixed or average reviews,4,1,2
Phoenix Wright: Ace Attorney Trilogy,PlayStation 4,Capcom,"['Miscellaneous', 'Compilation']",T,"Apr  9, 2019",,80,Generally favorable reviews,21,3,0,8.0,Generally favorable reviews,52,4,8
Phoenotopia: Awakening,PlayStation 4,Flyhigh Works,"['Action Adventure', 'General']",,"Jul  1, 2021",,0,No score yet,0,0,0,tbd,No user score yet,1,0,0
PHOGS!,PlayStation 4,Coatsink Software,"['Adventure', '3D', 'Third-Person']",,"Dec  3, 2020",,79,Generally favorable reviews,8,2,0,6.5,Mixed or average reviews,3,0,1
Pic-a-Pix Classic,PlayStation 4,Lightwood Games,"['Puzzle', 'Logic']",,"Feb 26, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pic-a-Pix Classic 2,PlayStation 4,Lightwood Games,"['Puzzle', 'Logic']",E,"Nov 26, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pic-a-Pix Color,PlayStation 4,Lightwood Games,"['Puzzle', 'Logic']",E,"Apr 24, 2018",,0,No score yet,1,0,0,tbd,No user score yet,1,0,2
Pic-a-Pix Color 2,PlayStation 4,Lightwood Games,"['Puzzle', 'General', 'Logic']",E,"Jul  9, 2019",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pic-a-Pix Pieces,PlayStation 4,Lightwood Games,"['Action', 'Puzzle', 'General', 'Logic']",,"Jan  8, 2019",,0,No score yet,1,0,0,tbd,No user score yet,1,0,0
Pic-a-Pix Pieces 2,PlayStation 4,Lightwood Games,"['Puzzle', 'Logic']",,"Jun 30, 2020",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pickle Fun,PlayStation 4,SMOBILE INC,"['General', 'Action', 'Rhythm', 'Music']",E,"Sep 30, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pickle Run,PlayStation 4,SMOBILE INC,"['Action', 'General', 'Platformer', '2D']",E,"Aug  5, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
PictoQuest,PlayStation 4,Seaven Studio,"['Puzzle', 'Logic']",E,"May  3, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Picture Party VR,PlayStation 4,VANGUARD GAMES BV,"['Miscellaneous', 'Party / Minigame']",,"Dec  5, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
PieceFall,PlayStation 4,Steel Minions,"['Puzzle', 'Stacking']",E,"Mar 31, 2016",,0,No score yet,0,0,0,tbd,No user score yet,1,1,1
Pier Solar and the Great Architects,PlayStation 4,Watermelon Development,"['Role-Playing', 'Console-style RPG', 'Japanese-Style']",T,"Sep 30, 2014",,69,Mixed or average reviews,1,5,0,6.7,Mixed or average reviews,25,5,12
Pig Eat Ball,PlayStation 4,Mommy's Best Games,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E10+,"Jul 17, 2019",,0,No score yet,1,1,0,tbd,No user score yet,1,1,0
Pile Up! Box by Box,PlayStation 4,Seed by Seed,"['Action', 'Platformer', '3D']",E,"Aug 17, 2021",,0,No score yet,0,3,0,tbd,No user score yet,0,3,0
Pillar,PlayStation 4,MichaelArts,"['Puzzle', 'Action']",T,"Feb 17, 2015",,59,Mixed or average reviews,1,5,1,6.6,Mixed or average reviews,5,1,2
Pillars of Eternity II: Deadfire,PlayStation 4,"Obsidian Entertainment, Red Cerberus","['Role-Playing', 'Western-Style']",M,"Jan 28, 2020",,77,Generally favorable reviews,14,6,0,4.8,Generally unfavorable reviews,49,16,61
Pillars of Eternity II: Deadfire - Ultimate Edition,PlayStation 4,Obsidian Entertainment,"['Role-Playing', 'Western-Style']",M,"Jan 28, 2020",,76,Generally favorable reviews,3,2,0,4.5,Generally unfavorable reviews,7,0,10
Pillars of Eternity: Complete Edition,PlayStation 4,"Obsidian Entertainment, Paradox Arctic","['Role-Playing', 'Western-Style']",M,"Aug 29, 2017",,85,Generally favorable reviews,25,0,0,7.1,Mixed or average reviews,74,25,26
Pilot Sports,PlayStation 4,Z-Software,"['Simulation', 'Flight', 'Civilian']",,"Sep 28, 2018",,0,No score yet,0,2,1,tbd,No user score yet,0,0,1
Pinball (Machine #1) - Our Church and Halloween RPG,PlayStation 4,Breakthrough Gaming LLC,"['General', 'Action', 'Pinball']",E,"Jul 10, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball (Machine #2) - Our Church and Halloween RPG,PlayStation 4,Breakthrough Gaming LLC,"['Action', 'Pinball']",,"Aug  7, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball (Machine #3) - Our Church and Halloween RPG,PlayStation 4,Breakthrough Gaming LLC,"['General', 'Action', 'Pinball']",E,"Jul 24, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball - Breakthrough Gaming Arcade,PlayStation 4,Breakthrough Gaming LLC,"['Action', 'General', 'Pinball']",E,"Feb  6, 2022",,0,No score yet,0,0,0,tbd,No user score yet,0,1,0
Pinball FX,PlayStation 4,Zen Studios,"['Action', 'Pinball']",T,"Feb 16, 2023",,0,No score yet,0,0,0,tbd,No user score yet,0,0,2
Pinball FX 2: Marvel's Women of Power,PlayStation 4,Zen Studios,"['Action', 'Pinball']",,"Sep 27, 2016",,0,No score yet,3,0,0,tbd,No user score yet,3,0,0
Pinball FX 2: Star Wars Pinball - Rogue One,PlayStation 4,Zen Studios,"['Action', 'Pinball']",,"Jan 31, 2017",,74,Mixed or average reviews,5,2,0,3.5,Generally unfavorable reviews,2,0,4
Pinball FX2 VR,PlayStation 4,Zen Studios,"['Action', 'Miscellaneous', 'General', 'Pinball']",E10+,"Nov 29, 2016",,79,Generally favorable reviews,20,2,0,7.1,Mixed or average reviews,12,5,3
Pinball FX2 VR: Universal Classics Pinball,PlayStation 4,Zen Studios,"['Action', 'Pinball']",,"Jun 26, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,1
Pinball FX3,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,78,Generally favorable reviews,7,2,0,6.1,Mixed or average reviews,7,4,5
Pinball FX3 - Marvel Pinball: Avengers Chronicles,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3 - Marvel Pinball: Marvel's Women of Power,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3 - Marvel Pinball: Vengeance and Virtue,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3 - Marvel's Avengers: Age of Ultron,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3 - Star Wars Pinball: Balance of the Force,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3 - Star Wars Pinball: Heroes Within,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3 - Star Wars Pinball: Rogue One,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3 - Star Wars Pinball: Solo Pack,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 12, 2018",,0,No score yet,3,0,0,tbd,No user score yet,0,0,1
Pinball FX3 - Star Wars: The Force Awakens,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3 - Star Wars: The Last Jedi,PlayStation 4,Zen Studios,"['Action', 'Pinball']",,"Apr 17, 2018",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Aliens vs. Pinball,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Balls of Glory Pinball,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Bethesda Pinball,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Captain America,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Civil War,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Core Collection,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Deadpool,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Doctor Strange,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
Pinball FX3: Earth Defense,PlayStation 4,Zen Studios,"['Action', 'Pinball']",E10+,"Sep 26, 2017",,0,No score yet,0,0,0,tbd,No user score yet,0,0,0
